date,product_id,product_name,brand,storage_variant,category,price,units_sold,revenue,stock,discount
2024-10-21,M111,Edge 40 Neo,Motorola,128GB,Mobile,18278,9,164502,64,0
2024-10-21,M112,T2 5G,Vivo,128GB,Mobile,15007,15,225105,113,10
2024-10-21,M113,Y27,Vivo,64GB,Mobile,27940,34,949960,50,5
2024-10-21,M114,A78,Oppo,128GB,Mobile,17715,7,124005,102,0
2024-10-21,M115,Reno8 T,Oppo,128GB,Mobile,14946,36,538056,112,0
2024-10-21,M116,X5 Pro,Poco,256GB,Mobile,26382,11,290202,80,0
2024-10-21,M117,M6 Pro,Poco,128GB,Mobile,28565,34,971210,52,0
2024-10-21,M118,Zero 5G 2023,Infinix,128GB,Mobile,26865,37,994005,121,0
2024-10-21,M119,Spark 10,Tecno,64GB,Mobile,28253,10,282530,51,0
2024-10-22,M100,Galaxy M14,Samsung,64GB,Mobile,13969,8,111752,134,0
2024-10-22,M101,Galaxy A15,Samsung,128GB,Mobile,10488,12,125856,59,0
2024-10-22,M102,Note 12,Redmi,128GB,Mobile,10069,34,342346,38,0
2024-10-22,M103,12C,Redmi,64GB,Mobile,21513,25,537825,85,5
2024-10-22,M104,Narzo 60,Realme,128GB,Mobile,13755,2,27510,146,0
2024-10-22,M105,C55,Realme,64GB,Mobile,23978,36,863208,106,10
2024-10-22,M106,Z7 5G,iQOO,128GB,Mobile,23180,8,185440,79,10
2024-10-22,M107,Neo 7 Pro,iQOO,256GB,Mobile,9330,19,177270,40,10
2024-10-22,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,15393,6,92358,79,5
2024-10-22,M109,Nord 3 5G,OnePlus,256GB,Mobile,19462,16,311392,147,0
2024-10-22,M110,G73 5G,Motorola,128GB,Mobile,26714,21,560994,148,5
2024-10-22,M111,Edge 40 Neo,Motorola,128GB,Mobile,16194,6,97164,150,10
2024-10-22,M112,T2 5G,Vivo,128GB,Mobile,26388,4,105552,126,10
2024-10-22,M113,Y27,Vivo,64GB,Mobile,24522,36,882792,83,5
2024-10-22,M114,A78,Oppo,128GB,Mobile,14530,20,290600,70,0
2024-10-22,M115,Reno8 T,Oppo,128GB,Mobile,21051,7,147357,70,10
2024-10-22,M116,X5 Pro,Poco,256GB,Mobile,11142,2,22284,55,0
2024-10-22,M117,M6 Pro,Poco,128GB,Mobile,23727,12,284724,147,5
2024-10-22,M118,Zero 5G 2023,Infinix,128GB,Mobile,9608,18,172944,134,5
2024-10-22,M119,Spark 10,Tecno,64GB,Mobile,18714,25,467850,105,10
2024-10-23,M100,Galaxy M14,Samsung,64GB,Mobile,24337,2,48674,72,0
2024-10-23,M101,Galaxy A15,Samsung,128GB,Mobile,10933,25,273325,85,5
2024-10-23,M102,Note 12,Redmi,128GB,Mobile,22638,5,113190,41,5
2024-10-23,M103,12C,Redmi,64GB,Mobile,9384,24,225216,80,10
2024-10-23,M104,Narzo 60,Realme,128GB,Mobile,19800,6,118800,120,0
2024-10-23,M105,C55,Realme,64GB,Mobile,16497,26,428922,30,5
2024-10-23,M106,Z7 5G,iQOO,128GB,Mobile,22182,7,155274,71,10
2024-10-23,M107,Neo 7 Pro,iQOO,256GB,Mobile,20761,38,788918,134,10
2024-10-23,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,16929,3,50787,90,10
2024-10-23,M109,Nord 3 5G,OnePlus,256GB,Mobile,24417,12,293004,31,10
2024-10-23,M110,G73 5G,Motorola,128GB,Mobile,28405,27,766935,85,0
2024-10-23,M111,Edge 40 Neo,Motorola,128GB,Mobile,27964,36,1006704,67,0
2024-10-23,M112,T2 5G,Vivo,128GB,Mobile,13883,37,513671,98,5
2024-10-23,M113,Y27,Vivo,64GB,Mobile,25650,11,282150,81,10
2024-10-23,M114,A78,Oppo,128GB,Mobile,20454,1,20454,88,10
2024-10-23,M115,Reno8 T,Oppo,128GB,Mobile,27300,28,764400,99,0
2024-10-23,M116,X5 Pro,Poco,256GB,Mobile,25456,37,941872,96,10
2024-10-23,M117,M6 Pro,Poco,128GB,Mobile,13182,32,421824,97,5
2024-10-23,M118,Zero 5G 2023,Infinix,128GB,Mobile,11761,24,282264,33,5
2024-10-23,M119,Spark 10,Tecno,64GB,Mobile,27908,24,669792,53,5
2024-10-24,M100,Galaxy M14,Samsung,64GB,Mobile,24861,30,745830,102,0
2024-10-24,M101,Galaxy A15,Samsung,128GB,Mobile,22355,39,871845,118,0
2024-10-24,M102,Note 12,Redmi,128GB,Mobile,17757,6,106542,32,0
2024-10-24,M103,12C,Redmi,64GB,Mobile,13630,23,313490,142,5
2024-10-24,M104,Narzo 60,Realme,128GB,Mobile,22404,37,828948,96,10
2024-10-24,M105,C55,Realme,64GB,Mobile,28319,1,28319,78,0
2024-10-24,M106,Z7 5G,iQOO,128GB,Mobile,19919,1,19919,100,0
2024-10-24,M107,Neo 7 Pro,iQOO,256GB,Mobile,27294,9,245646,149,5
2024-10-24,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,11766,22,258852,76,5
2024-10-24,M109,Nord 3 5G,OnePlus,256GB,Mobile,25390,30,761700,45,5
2024-10-24,M110,G73 5G,Motorola,128GB,Mobile,24648,6,147888,67,5
2024-10-24,M111,Edge 40 Neo,Motorola,128GB,Mobile,13794,25,344850,67,5
2024-10-24,M112,T2 5G,Vivo,128GB,Mobile,29730,5,148650,130,0
2024-10-24,M113,Y27,Vivo,64GB,Mobile,11847,36,426492,116,10
2024-10-24,M114,A78,Oppo,128GB,Mobile,14003,39,546117,41,5
2024-10-24,M115,Reno8 T,Oppo,128GB,Mobile,27934,9,251406,150,5
2024-10-24,M116,X5 Pro,Poco,256GB,Mobile,23064,11,253704,52,5
2024-10-24,M117,M6 Pro,Poco,128GB,Mobile,13155,31,407805,150,10
2024-10-24,M118,Zero 5G 2023,Infinix,128GB,Mobile,18857,5,94285,105,10
2024-10-24,M119,Spark 10,Tecno,64GB,Mobile,24721,17,420257,133,0
2024-10-25,M100,Galaxy M14,Samsung,64GB,Mobile,20906,9,188154,147,5
2024-10-25,M101,Galaxy A15,Samsung,128GB,Mobile,12103,19,229957,74,10
2024-10-25,M102,Note 12,Redmi,128GB,Mobile,21106,3,63318,136,5
2024-10-25,M103,12C,Redmi,64GB,Mobile,19428,33,641124,129,5
2024-10-25,M104,Narzo 60,Realme,128GB,Mobile,14142,37,523254,138,0
2024-10-25,M105,C55,Realme,64GB,Mobile,14637,24,351288,138,0
2024-10-25,M106,Z7 5G,iQOO,128GB,Mobile,26283,37,972471,120,0
2024-10-25,M107,Neo 7 Pro,iQOO,256GB,Mobile,9531,5,47655,36,10
2024-10-25,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,23084,22,507848,148,0
2024-10-25,M109,Nord 3 5G,OnePlus,256GB,Mobile,22263,30,667890,36,5
2024-10-25,M110,G73 5G,Motorola,128GB,Mobile,15625,9,140625,135,0
2024-10-25,M111,Edge 40 Neo,Motorola,128GB,Mobile,18167,33,599511,52,5
2024-10-25,M112,T2 5G,Vivo,128GB,Mobile,13805,21,289905,108,10
2024-10-25,M113,Y27,Vivo,64GB,Mobile,19174,6,115044,37,0
2024-10-25,M114,A78,Oppo,128GB,Mobile,23317,34,792778,113,10
2024-10-25,M115,Reno8 T,Oppo,128GB,Mobile,15988,17,271796,118,0
2024-10-25,M116,X5 Pro,Poco,256GB,Mobile,24831,9,223479,41,0
2024-10-25,M117,M6 Pro,Poco,128GB,Mobile,23752,35,831320,79,0
2024-10-25,M118,Zero 5G 2023,Infinix,128GB,Mobile,22227,5,111135,91,0
2024-10-25,M119,Spark 10,Tecno,64GB,Mobile,11333,36,407988,150,5
2024-10-26,M100,Galaxy M14,Samsung,64GB,Mobile,11933,37,441521,44,0
2024-10-26,M101,Galaxy A15,Samsung,128GB,Mobile,22183,12,266196,108,0
2024-10-26,M102,Note 12,Redmi,128GB,Mobile,25198,6,151188,134,0
2024-10-26,M103,12C,Redmi,64GB,Mobile,20321,6,121926,84,0
2024-10-26,M104,Narzo 60,Realme,128GB,Mobile,10286,15,154290,76,10
2024-10-26,M105,C55,Realme,64GB,Mobile,24437,37,904169,135,0
2024-10-26,M106,Z7 5G,iQOO,128GB,Mobile,14461,3,43383,35,0
2024-10-26,M107,Neo 7 Pro,iQOO,256GB,Mobile,25151,28,704228,133,0
2024-10-26,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,27979,1,27979,117,5
2024-10-26,M109,Nord 3 5G,OnePlus,256GB,Mobile,9642,6,57852,62,5
2024-10-26,M110,G73 5G,Motorola,128GB,Mobile,23868,20,477360,130,10
2024-10-26,M111,Edge 40 Neo,Motorola,128GB,Mobile,25567,19,485773,71,10
2024-10-26,M112,T2 5G,Vivo,128GB,Mobile,15694,37,580678,48,10
2024-10-26,M113,Y27,Vivo,64GB,Mobile,25745,38,978310,82,5
2024-10-26,M114,A78,Oppo,128GB,Mobile,25377,27,685179,57,10
2024-10-26,M115,Reno8 T,Oppo,128GB,Mobile,21292,17,361964,106,0
2024-10-26,M116,X5 Pro,Poco,256GB,Mobile,18185,8,145480,128,5
2024-10-26,M117,M6 Pro,Poco,128GB,Mobile,21191,40,847640,41,10
2024-10-26,M118,Zero 5G 2023,Infinix,128GB,Mobile,26864,13,349232,90,0
2024-10-26,M119,Spark 10,Tecno,64GB,Mobile,18167,14,254338,40,10
2024-10-27,M100,Galaxy M14,Samsung,64GB,Mobile,12317,22,270974,63,0
2024-10-27,M101,Galaxy A15,Samsung,128GB,Mobile,11487,36,413532,75,0
2024-10-27,M102,Note 12,Redmi,128GB,Mobile,23214,12,278568,117,0
2024-10-27,M103,12C,Redmi,64GB,Mobile,11638,19,221122,144,5
2024-10-27,M104,Narzo 60,Realme,128GB,Mobile,15291,29,443439,76,10
2024-10-27,M105,C55,Realme,64GB,Mobile,16550,16,264800,127,10
2024-10-27,M106,Z7 5G,iQOO,128GB,Mobile,21055,34,715870,83,0
2024-10-27,M107,Neo 7 Pro,iQOO,256GB,Mobile,11381,18,204858,140,5
2024-10-27,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26486,28,741608,34,5
2024-10-27,M109,Nord 3 5G,OnePlus,256GB,Mobile,24673,36,888228,105,0
2024-10-27,M110,G73 5G,Motorola,128GB,Mobile,15459,20,309180,62,10
2024-10-27,M111,Edge 40 Neo,Motorola,128GB,Mobile,24982,36,899352,54,10
2024-10-27,M112,T2 5G,Vivo,128GB,Mobile,19949,15,299235,70,0
2024-10-27,M113,Y27,Vivo,64GB,Mobile,20283,20,405660,138,10
2024-10-27,M114,A78,Oppo,128GB,Mobile,23300,4,93200,99,0
2024-10-27,M115,Reno8 T,Oppo,128GB,Mobile,19798,29,574142,36,5
2024-10-27,M116,X5 Pro,Poco,256GB,Mobile,23331,4,93324,120,5
2024-10-27,M117,M6 Pro,Poco,128GB,Mobile,21748,40,869920,87,5
2024-10-27,M118,Zero 5G 2023,Infinix,128GB,Mobile,19945,24,478680,40,5
2024-10-27,M119,Spark 10,Tecno,64GB,Mobile,23011,37,851407,56,0
2024-10-28,M100,Galaxy M14,Samsung,64GB,Mobile,14390,1,14390,135,10
2024-10-28,M101,Galaxy A15,Samsung,128GB,Mobile,29466,22,648252,99,0
2024-10-28,M102,Note 12,Redmi,128GB,Mobile,20634,32,660288,35,0
2024-10-28,M103,12C,Redmi,64GB,Mobile,18126,7,126882,33,10
2024-10-28,M104,Narzo 60,Realme,128GB,Mobile,17653,7,123571,40,0
2024-10-28,M105,C55,Realme,64GB,Mobile,22644,25,566100,150,10
2024-10-28,M106,Z7 5G,iQOO,128GB,Mobile,11793,2,23586,117,10
2024-10-28,M107,Neo 7 Pro,iQOO,256GB,Mobile,13929,19,264651,133,5
2024-10-28,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,22128,4,88512,79,10
2024-10-28,M109,Nord 3 5G,OnePlus,256GB,Mobile,15804,2,31608,111,0
2024-10-28,M110,G73 5G,Motorola,128GB,Mobile,20976,24,503424,109,10
2024-10-28,M111,Edge 40 Neo,Motorola,128GB,Mobile,16777,18,301986,134,5
2024-10-28,M112,T2 5G,Vivo,128GB,Mobile,11451,1,11451,52,10
2024-10-28,M113,Y27,Vivo,64GB,Mobile,11438,12,137256,47,10
2024-10-28,M114,A78,Oppo,128GB,Mobile,23125,37,855625,130,5
2024-10-28,M115,Reno8 T,Oppo,128GB,Mobile,21709,6,130254,31,0
2024-10-28,M116,X5 Pro,Poco,256GB,Mobile,21317,4,85268,147,10
2024-10-28,M117,M6 Pro,Poco,128GB,Mobile,11956,22,263032,44,5
2024-10-28,M118,Zero 5G 2023,Infinix,128GB,Mobile,15327,12,183924,149,10
2024-10-28,M119,Spark 10,Tecno,64GB,Mobile,19233,38,730854,117,10
2024-10-29,M100,Galaxy M14,Samsung,64GB,Mobile,17581,40,703240,111,5
2024-10-29,M101,Galaxy A15,Samsung,128GB,Mobile,21134,19,401546,86,0
2024-10-29,M102,Note 12,Redmi,128GB,Mobile,10864,29,315056,42,5
2024-10-29,M103,12C,Redmi,64GB,Mobile,16267,39,634413,89,0
2024-10-29,M104,Narzo 60,Realme,128GB,Mobile,28046,23,645058,149,0
2024-10-29,M105,C55,Realme,64GB,Mobile,26396,2,52792,76,10
2024-10-29,M106,Z7 5G,iQOO,128GB,Mobile,15800,5,79000,126,10
2024-10-29,M107,Neo 7 Pro,iQOO,256GB,Mobile,11577,19,219963,80,0
2024-10-29,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,16230,1,16230,128,5
2024-10-29,M109,Nord 3 5G,OnePlus,256GB,Mobile,14994,38,569772,144,10
2024-10-29,M110,G73 5G,Motorola,128GB,Mobile,13883,23,319309,65,0
2024-10-29,M111,Edge 40 Neo,Motorola,128GB,Mobile,14130,14,197820,142,0
2024-10-29,M112,T2 5G,Vivo,128GB,Mobile,24038,40,961520,94,0
2024-10-29,M113,Y27,Vivo,64GB,Mobile,19313,35,675955,39,0
2024-10-29,M114,A78,Oppo,128GB,Mobile,17843,7,124901,108,10
2024-10-29,M115,Reno8 T,Oppo,128GB,Mobile,15528,40,621120,73,10
2024-10-29,M116,X5 Pro,Poco,256GB,Mobile,14139,23,325197,75,10
2024-10-29,M117,M6 Pro,Poco,128GB,Mobile,17083,37,632071,117,5
2024-10-29,M118,Zero 5G 2023,Infinix,128GB,Mobile,21156,24,507744,35,0
2024-10-29,M119,Spark 10,Tecno,64GB,Mobile,22711,4,90844,34,0
2024-10-30,M100,Galaxy M14,Samsung,64GB,Mobile,22186,37,820882,102,5
2024-10-30,M101,Galaxy A15,Samsung,128GB,Mobile,9384,26,243984,32,10
2024-10-30,M102,Note 12,Redmi,128GB,Mobile,27280,36,982080,150,5
2024-10-30,M103,12C,Redmi,64GB,Mobile,11926,25,298150,99,0
2024-10-30,M104,Narzo 60,Realme,128GB,Mobile,23172,3,69516,63,5
2024-10-30,M105,C55,Realme,64GB,Mobile,17021,18,306378,94,5
2024-10-30,M106,Z7 5G,iQOO,128GB,Mobile,12695,14,177730,143,10
2024-10-30,M107,Neo 7 Pro,iQOO,256GB,Mobile,14715,19,279585,138,10
2024-10-30,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,18045,24,433080,119,10
2024-10-30,M109,Nord 3 5G,OnePlus,256GB,Mobile,17373,13,225849,30,0
2024-10-30,M110,G73 5G,Motorola,128GB,Mobile,24776,11,272536,78,5
2024-10-30,M111,Edge 40 Neo,Motorola,128GB,Mobile,19902,7,139314,31,5
2024-10-30,M112,T2 5G,Vivo,128GB,Mobile,13738,1,13738,74,10
2024-10-30,M113,Y27,Vivo,64GB,Mobile,11768,25,294200,57,5
2024-10-30,M114,A78,Oppo,128GB,Mobile,19246,26,500396,46,5
2024-10-30,M115,Reno8 T,Oppo,128GB,Mobile,15216,30,456480,43,5
2024-10-30,M116,X5 Pro,Poco,256GB,Mobile,26223,38,996474,53,5
2024-10-30,M117,M6 Pro,Poco,128GB,Mobile,10802,37,399674,53,10
2024-10-30,M118,Zero 5G 2023,Infinix,128GB,Mobile,14897,15,223455,131,0
2024-10-30,M119,Spark 10,Tecno,64GB,Mobile,19078,7,133546,139,5
2024-10-31,M100,Galaxy M14,Samsung,64GB,Mobile,12285,3,36855,124,0
2024-10-31,M101,Galaxy A15,Samsung,128GB,Mobile,28720,27,775440,112,0
2024-10-31,M102,Note 12,Redmi,128GB,Mobile,10944,1,10944,61,5
2024-10-31,M103,12C,Redmi,64GB,Mobile,24954,27,673758,146,10
2024-10-31,M104,Narzo 60,Realme,128GB,Mobile,25388,1,25388,61,5
2024-10-31,M105,C55,Realme,64GB,Mobile,14963,25,374075,41,0
2024-10-31,M106,Z7 5G,iQOO,128GB,Mobile,21720,9,195480,58,5
2024-10-31,M107,Neo 7 Pro,iQOO,256GB,Mobile,9701,22,213422,144,5
2024-10-31,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,23711,37,877307,126,5
2024-10-31,M109,Nord 3 5G,OnePlus,256GB,Mobile,25410,21,533610,87,10
2024-10-31,M110,G73 5G,Motorola,128GB,Mobile,28533,11,313863,41,0
2024-10-31,M111,Edge 40 Neo,Motorola,128GB,Mobile,26500,28,742000,105,10
2024-10-31,M112,T2 5G,Vivo,128GB,Mobile,20213,3,60639,80,0
2024-10-31,M113,Y27,Vivo,64GB,Mobile,17567,12,210804,83,0
2024-10-31,M114,A78,Oppo,128GB,Mobile,9249,30,277470,48,10
2024-10-31,M115,Reno8 T,Oppo,128GB,Mobile,21018,12,252216,96,5
2024-10-31,M116,X5 Pro,Poco,256GB,Mobile,11919,30,357570,89,5
2024-10-31,M117,M6 Pro,Poco,128GB,Mobile,9727,9,87543,106,10
2024-10-31,M118,Zero 5G 2023,Infinix,128GB,Mobile,9533,6,57198,44,5
2024-10-31,M119,Spark 10,Tecno,64GB,Mobile,21280,36,766080,58,0
2024-11-01,M100,Galaxy M14,Samsung,64GB,Mobile,9180,37,339660,54,10
2024-11-01,M101,Galaxy A15,Samsung,128GB,Mobile,13961,60,837660,112,10
2024-11-01,M102,Note 12,Redmi,128GB,Mobile,20945,20,418900,114,30
2024-11-01,M103,12C,Redmi,64GB,Mobile,9769,68,664292,146,20
2024-11-01,M104,Narzo 60,Realme,128GB,Mobile,24465,46,1125390,96,10
2024-11-01,M105,C55,Realme,64GB,Mobile,18212,21,382452,30,30
2024-11-01,M106,Z7 5G,iQOO,128GB,Mobile,25677,16,410832,85,10
2024-11-01,M107,Neo 7 Pro,iQOO,256GB,Mobile,9570,23,220110,85,30
2024-11-01,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,22038,45,991710,72,20
2024-11-01,M109,Nord 3 5G,OnePlus,256GB,Mobile,25237,47,1186139,123,10
2024-11-01,M110,G73 5G,Motorola,128GB,Mobile,14177,39,552903,125,30
2024-11-01,M111,Edge 40 Neo,Motorola,128GB,Mobile,22873,54,1235142,120,10
2024-11-01,M112,T2 5G,Vivo,128GB,Mobile,10468,43,450124,101,20
2024-11-01,M113,Y27,Vivo,64GB,Mobile,8019,34,272646,36,30
2024-11-01,M114,A78,Oppo,128GB,Mobile,19017,44,836748,91,10
2024-11-01,M115,Reno8 T,Oppo,128GB,Mobile,26808,27,723816,38,10
2024-11-01,M116,X5 Pro,Poco,256GB,Mobile,15611,19,296609,150,30
2024-11-01,M117,M6 Pro,Poco,128GB,Mobile,18664,67,1250488,91,30
2024-11-01,M118,Zero 5G 2023,Infinix,128GB,Mobile,10953,31,339543,65,30
2024-11-01,M119,Spark 10,Tecno,64GB,Mobile,18171,16,290736,114,10
2024-11-02,M100,Galaxy M14,Samsung,64GB,Mobile,26839,31,832009,51,0
2024-11-02,M101,Galaxy A15,Samsung,128GB,Mobile,15325,12,183900,36,0
2024-11-02,M102,Note 12,Redmi,128GB,Mobile,28061,19,533159,108,0
2024-11-02,M103,12C,Redmi,64GB,Mobile,27585,15,413775,110,0
2024-11-02,M104,Narzo 60,Realme,128GB,Mobile,12988,4,51952,49,10
2024-11-02,M105,C55,Realme,64GB,Mobile,18256,18,328608,65,0
2024-11-02,M106,Z7 5G,iQOO,128GB,Mobile,24668,14,345352,113,5
2024-11-02,M107,Neo 7 Pro,iQOO,256GB,Mobile,12882,34,437988,140,10
2024-11-02,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,13594,24,326256,83,0
2024-11-02,M109,Nord 3 5G,OnePlus,256GB,Mobile,26024,13,338312,120,10
2024-11-02,M110,G73 5G,Motorola,128GB,Mobile,9300,1,9300,46,10
2024-11-02,M111,Edge 40 Neo,Motorola,128GB,Mobile,14180,14,198520,111,0
2024-11-02,M112,T2 5G,Vivo,128GB,Mobile,11077,10,110770,149,5
2024-11-02,M113,Y27,Vivo,64GB,Mobile,17176,29,498104,46,0
2024-11-02,M114,A78,Oppo,128GB,Mobile,25003,9,225027,138,5
2024-11-02,M115,Reno8 T,Oppo,128GB,Mobile,13382,13,173966,77,0
2024-11-02,M116,X5 Pro,Poco,256GB,Mobile,11357,6,68142,94,0
2024-11-02,M117,M6 Pro,Poco,128GB,Mobile,22509,4,90036,143,5
2024-11-02,M118,Zero 5G 2023,Infinix,128GB,Mobile,22173,13,288249,80,5
2024-11-02,M119,Spark 10,Tecno,64GB,Mobile,9084,4,36336,135,10
2024-11-03,M100,Galaxy M14,Samsung,64GB,Mobile,19157,39,747123,131,10
2024-11-03,M101,Galaxy A15,Samsung,128GB,Mobile,16684,30,500520,88,5
2024-11-03,M102,Note 12,Redmi,128GB,Mobile,20577,38,781926,145,5
2024-11-03,M103,12C,Redmi,64GB,Mobile,11829,15,177435,98,10
2024-11-03,M104,Narzo 60,Realme,128GB,Mobile,14326,2,28652,117,0
2024-11-03,M105,C55,Realme,64GB,Mobile,13774,27,371898,41,10
2024-11-03,M106,Z7 5G,iQOO,128GB,Mobile,11803,25,295075,68,5
2024-11-03,M107,Neo 7 Pro,iQOO,256GB,Mobile,29926,11,329186,140,0
2024-11-03,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,26164,14,366296,97,10
2024-11-03,M109,Nord 3 5G,OnePlus,256GB,Mobile,13910,16,222560,63,0
2024-11-03,M110,G73 5G,Motorola,128GB,Mobile,26347,25,658675,38,5
2024-11-03,M111,Edge 40 Neo,Motorola,128GB,Mobile,22841,37,845117,49,0
2024-11-03,M112,T2 5G,Vivo,128GB,Mobile,12659,8,101272,150,0
2024-11-03,M113,Y27,Vivo,64GB,Mobile,22567,17,383639,31,5
2024-11-03,M114,A78,Oppo,128GB,Mobile,11238,36,404568,81,5
2024-11-03,M115,Reno8 T,Oppo,128GB,Mobile,20973,26,545298,137,5
2024-11-03,M116,X5 Pro,Poco,256GB,Mobile,25089,15,376335,79,0
2024-11-03,M117,M6 Pro,Poco,128GB,Mobile,22910,37,847670,40,0
2024-11-03,M118,Zero 5G 2023,Infinix,128GB,Mobile,25441,24,610584,76,5
2024-11-03,M119,Spark 10,Tecno,64GB,Mobile,11381,19,216239,104,5
2024-11-04,M100,Galaxy M14,Samsung,64GB,Mobile,17429,3,52287,113,5
2024-11-04,M101,Galaxy A15,Samsung,128GB,Mobile,23226,13,301938,80,5
2024-11-04,M102,Note 12,Redmi,128GB,Mobile,18028,13,234364,128,10
2024-11-04,M103,12C,Redmi,64GB,Mobile,15626,23,359398,83,10
2024-11-04,M104,Narzo 60,Realme,128GB,Mobile,9765,39,380835,112,5
2024-11-04,M105,C55,Realme,64GB,Mobile,22351,13,290563,88,0
2024-11-04,M106,Z7 5G,iQOO,128GB,Mobile,14242,9,128178,79,0
2024-11-04,M107,Neo 7 Pro,iQOO,256GB,Mobile,24216,19,460104,41,0
2024-11-04,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,14071,27,379917,57,5
2024-11-04,M109,Nord 3 5G,OnePlus,256GB,Mobile,13052,36,469872,73,10
2024-11-04,M110,G73 5G,Motorola,128GB,Mobile,19478,10,194780,116,5
2024-11-04,M111,Edge 40 Neo,Motorola,128GB,Mobile,11990,33,395670,95,10
2024-11-04,M112,T2 5G,Vivo,128GB,Mobile,10158,32,325056,124,10
2024-11-04,M113,Y27,Vivo,64GB,Mobile,26521,7,185647,109,10
2024-11-04,M114,A78,Oppo,128GB,Mobile,23355,16,373680,111,0
2024-11-04,M115,Reno8 T,Oppo,128GB,Mobile,18175,39,708825,40,10
2024-11-04,M116,X5 Pro,Poco,256GB,Mobile,25836,17,439212,78,10
2024-11-04,M117,M6 Pro,Poco,128GB,Mobile,17228,22,379016,101,0
2024-11-04,M118,Zero 5G 2023,Infinix,128GB,Mobile,17845,19,339055,122,0
2024-11-04,M119,Spark 10,Tecno,64GB,Mobile,25103,24,602472,143,0
2024-11-05,M100,Galaxy M14,Samsung,64GB,Mobile,11292,16,180672,98,5
2024-11-05,M101,Galaxy A15,Samsung,128GB,Mobile,17369,13,225797,63,0
2024-11-05,M102,Note 12,Redmi,128GB,Mobile,10024,5,50120,60,10
2024-11-05,M103,12C,Redmi,64GB,Mobile,11320,24,271680,136,10
2024-11-05,M104,Narzo 60,Realme,128GB,Mobile,25967,2,51934,81,5
2024-11-05,M105,C55,Realme,64GB,Mobile,20025,24,480600,64,10
2024-11-05,M106,Z7 5G,iQOO,128GB,Mobile,22769,37,842453,79,10
2024-11-05,M107,Neo 7 Pro,iQOO,256GB,Mobile,17860,30,535800,72,5
2024-11-05,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,20836,18,375048,121,10
2024-11-05,M109,Nord 3 5G,OnePlus,256GB,Mobile,20993,16,335888,76,0
2024-11-05,M110,G73 5G,Motorola,128GB,Mobile,23090,31,715790,102,5
2024-11-05,M111,Edge 40 Neo,Motorola,128GB,Mobile,17931,39,699309,79,5
2024-11-05,M112,T2 5G,Vivo,128GB,Mobile,25151,5,125755,133,5
2024-11-05,M113,Y27,Vivo,64GB,Mobile,24119,18,434142,145,0
2024-11-05,M114,A78,Oppo,128GB,Mobile,14144,22,311168,52,0
2024-11-05,M115,Reno8 T,Oppo,128GB,Mobile,18388,1,18388,32,5
2024-11-05,M116,X5 Pro,Poco,256GB,Mobile,27326,40,1093040,148,5
2024-11-05,M117,M6 Pro,Poco,128GB,Mobile,18034,22,396748,41,10
2024-11-05,M118,Zero 5G 2023,Infinix,128GB,Mobile,15270,10,152700,106,5
2024-11-05,M119,Spark 10,Tecno,64GB,Mobile,19557,25,488925,103,5
2024-11-06,M100,Galaxy M14,Samsung,64GB,Mobile,21860,29,633940,138,5
2024-11-06,M101,Galaxy A15,Samsung,128GB,Mobile,15954,16,255264,139,0
2024-11-06,M102,Note 12,Redmi,128GB,Mobile,9920,18,178560,141,5
2024-11-06,M103,12C,Redmi,64GB,Mobile,14479,38,550202,77,0
2024-11-06,M104,Narzo 60,Realme,128GB,Mobile,13193,25,329825,53,5
2024-11-06,M105,C55,Realme,64GB,Mobile,13314,17,226338,36,5
2024-11-06,M106,Z7 5G,iQOO,128GB,Mobile,25056,16,400896,55,10
2024-11-06,M107,Neo 7 Pro,iQOO,256GB,Mobile,14400,8,115200,134,5
2024-11-06,M108,Nord CE 3 Lite,OnePlus,128GB,Mobile,18869,20,377380,143,5
2024-11-06,M109,Nord 3 5G,OnePlus,256GB,Mobile,15295,4,61180,133,10
2024-11-06,M110,G73 5G,Motorola,128GB,Mobile,22353,15,335295,82,10
2024-11-06,M111,Edge 40 Neo,Motorola,128GB,Mobile,25004,2,50008,43,0
2024-11-06,M112,T2 5G,Vivo,128GB,Mobile,9883,8,79064,112,10
2024-11-06,M113,Y27,Vivo,64GB,Mobile,23617,23,543191,135,10
2024-11-06,M114,A78,Oppo,128GB,Mobile,15472,8,123776,149,0
2024-11-06,M115,Reno8 T,Oppo,128GB,Mobile,11970,36,430920,123,5
2024-11-06,M116,X5 Pro,Poco,256GB,Mobile,24635,36,886860,147,0
