date,product_id,views,clicks,add_to_cart,purchases,bounce_rate
2024-11-03,M116,416,151,82,15,25.54
2024-11-03,M117,725,222,155,37,30.68
2024-11-03,M118,317,118,62,24,56.65
2024-11-03,M119,514,170,87,19,35.84
2024-11-04,M100,36,12,6,3,55.39
2024-11-04,M101,307,94,31,13,30.87
2024-11-04,M102,315,40,27,13,54.36
2024-11-04,M103,272,28,9,23,71.65
2024-11-04,M104,803,139,54,39,35.74
2024-11-04,M105,198,28,19,13,75.16
2024-11-04,M106,214,81,19,9,51.89
2024-11-04,M107,485,126,46,19,45.36
2024-11-04,M108,446,104,66,27,64.48
2024-11-04,M109,630,113,57,36,35.36
2024-11-04,M110,146,19,6,10,51.36
2024-11-04,M111,334,48,12,33,38.8
2024-11-04,M112,667,188,88,32,56.12
2024-11-04,M113,95,30,17,7,72.21
2024-11-04,M114,212,47,28,16,52.74
2024-11-04,M115,761,170,65,39,29.43
2024-11-04,M116,274,87,40,17,20.84
2024-11-04,M117,608,115,86,22,34.53
2024-11-04,M118,426,123,45,19,68.95
2024-11-04,M119,316,118,51,24,28.83
2024-11-05,M100,280,60,21,16,25.76
2024-11-05,M101,234,67,43,13,67.5
2024-11-05,M102,105,30,19,5,29.95
2024-11-05,M103,243,86,29,24,73.19
2024-11-05,M104,43,4,0,2,45.22
2024-11-05,M105,372,146,70,24,66.28
2024-11-05,M106,1107,377,86,37,79.94
2024-11-05,M107,612,193,59,30,56.79
2024-11-05,M108,329,37,22,18,71.48
2024-11-05,M109,437,83,49,16,42.74
2024-11-05,M110,684,256,139,31,51.29
2024-11-05,M111,1156,207,114,39,31.36
2024-11-05,M112,143,42,8,5,65.97
2024-11-05,M113,260,72,46,18,77.1
2024-11-05,M114,590,114,70,22,21.17
2024-11-05,M115,11,3,1,1,52.31
2024-11-05,M116,1092,178,88,40,28.62
2024-11-05,M117,323,122,34,22,78.32
2024-11-05,M118,217,68,14,10,23.81
2024-11-05,M119,439,93,72,25,28.14
2024-11-06,M100,750,266,59,29,79.29
2024-11-06,M101,270,65,19,16,69.77
2024-11-06,M102,326,88,47,18,75.49
2024-11-06,M103,768,293,197,38,50.56
2024-11-06,M104,595,166,60,25,64.17
2024-11-06,M105,215,51,24,17,79.26
2024-11-06,M106,460,183,96,16,20.47
2024-11-06,M107,87,33,16,8,34.89
2024-11-06,M108,294,98,78,20,55.0
2024-11-06,M109,49,9,6,4,29.0
2024-11-06,M110,264,104,69,15,68.06
2024-11-06,M111,41,11,7,2,64.87
2024-11-06,M112,129,43,33,8,65.58
2024-11-06,M113,368,139,63,23,39.93
2024-11-06,M114,120,32,18,8,29.28
2024-11-06,M115,533,92,18,36,52.5
2024-11-06,M116,1032,208,141,36,36.84
2024-11-06,M117,348,66,30,14,68.0
2024-11-06,M118,153,52,34,12,27.32
2024-11-06,M119,830,97,47,30,24.51
2024-11-07,M100,705,81,62,32,45.95
2024-11-07,M101,233,56,32,13,24.45
2024-11-07,M102,44,14,10,2,31.98
2024-11-07,M103,588,96,58,22,28.45
2024-11-07,M104,680,105,69,29,20.88
2024-11-07,M105,1080,202,102,37,50.41
2024-11-07,M106,568,182,137,21,67.93
2024-11-07,M107,358,66,39,30,59.06
2024-11-07,M108,41,9,4,4,55.91
2024-11-07,M109,563,222,150,23,74.77
2024-11-07,M110,673,227,53,35,61.19
2024-11-07,M111,436,119,32,24,28.41
2024-11-07,M112,50,10,6,3,51.72
2024-11-07,M113,257,99,62,10,67.62
2024-11-07,M114,90,30,23,9,73.38
2024-11-07,M115,598,191,87,21,65.75
2024-11-07,M116,165,21,4,13,47.62
2024-11-07,M117,344,110,44,20,74.85
2024-11-07,M118,132,38,7,8,34.67
2024-11-07,M119,112,43,8,6,50.46
2024-11-08,M100,51,14,6,3,66.92
2024-11-08,M101,389,64,43,25,28.06
2024-11-08,M102,128,24,9,10,45.89
2024-11-08,M103,51,20,10,2,32.74
2024-11-08,M104,942,208,140,37,76.56
2024-11-08,M105,240,33,22,9,23.29
2024-11-08,M106,295,58,43,14,73.51
2024-11-08,M107,278,57,13,10,66.27
2024-11-08,M108,880,337,151,40,77.51
2024-11-08,M109,774,208,132,39,67.23
2024-11-08,M110,330,48,26,24,27.29
2024-11-08,M111,166,20,16,15,51.54
2024-11-08,M112,391,74,43,15,29.97
2024-11-08,M113,423,100,26,33,27.38
2024-11-08,M114,655,156,110,26,61.51
2024-11-08,M115,616,160,32,30,33.03
2024-11-08,M116,317,118,50,25,26.41
2024-11-08,M117,98,24,7,8,46.87
2024-11-08,M118,138,32,11,13,62.2
2024-11-08,M119,14,4,2,1,51.55
2024-11-09,M100,354,45,26,26,39.05
2024-11-09,M101,530,59,37,36,33.12
2024-11-09,M102,627,91,42,36,40.64
2024-11-09,M103,784,120,74,32,25.37
2024-11-09,M104,460,72,14,17,54.49
2024-11-09,M105,490,73,16,26,21.12
2024-11-09,M106,361,94,56,29,59.53
2024-11-09,M107,232,64,16,14,33.53
2024-11-09,M108,263,47,13,10,31.7
2024-11-09,M109,21,2,0,2,59.75
2024-11-09,M110,186,29,5,17,71.03
2024-11-09,M111,1038,389,304,37,70.84
2024-11-09,M112,333,109,60,12,20.29
2024-11-09,M113,543,153,108,26,43.25
2024-11-09,M114,1121,232,149,40,22.15
2024-11-09,M115,99,24,8,4,73.67
2024-11-09,M116,470,56,29,31,41.87
2024-11-09,M117,226,22,10,8,64.15
2024-11-09,M118,469,135,56,26,34.46
2024-11-09,M119,265,72,15,16,26.72
2024-11-10,M100,415,131,49,21,45.27
2024-11-10,M101,163,20,4,8,38.74
2024-11-10,M102,28,6,4,1,76.3
2024-11-10,M103,498,111,26,25,72.71
2024-11-10,M104,86,29,7,4,68.61
2024-11-10,M105,606,85,30,26,33.28
2024-11-10,M106,438,50,28,31,43.75
2024-11-10,M107,313,38,25,21,70.09
2024-11-10,M108,663,104,57,24,78.53
2024-11-10,M109,111,30,8,5,58.26
2024-11-10,M110,75,17,12,5,57.91
2024-11-10,M111,394,92,39,18,34.33
2024-11-10,M112,508,62,26,22,67.72
2024-11-10,M113,34,13,10,2,77.36
2024-11-10,M114,740,197,74,37,32.04
2024-11-10,M115,999,150,105,38,39.21
2024-11-10,M116,836,87,61,32,20.7
2024-11-10,M117,875,239,73,31,43.51
2024-11-10,M118,363,98,42,17,22.63
2024-11-10,M119,19,4,1,1,58.9
2024-11-11,M100,594,159,77,32,20.33
2024-11-11,M101,166,66,14,6,33.51
2024-11-11,M102,260,73,37,13,50.65
2024-11-11,M103,577,156,67,28,58.57
2024-11-11,M104,430,68,45,37,26.33
2024-11-11,M105,1001,110,39,34,32.82
2024-11-11,M106,110,17,9,11,78.65
2024-11-11,M107,417,117,89,31,52.85
2024-11-11,M108,1008,103,45,39,64.65
2024-11-11,M109,681,220,72,25,71.1
2024-11-11,M110,727,80,45,37,78.14
2024-11-11,M111,432,84,40,31,68.89
2024-11-11,M112,396,99,59,16,41.26
2024-11-11,M113,391,74,39,37,25.65
2024-11-11,M114,790,244,88,39,59.71
2024-11-11,M115,594,222,175,25,57.64
2024-11-11,M116,38,6,4,2,40.75
2024-11-11,M117,930,348,269,38,77.41
2024-11-11,M118,82,12,2,8,35.43
2024-11-11,M119,222,84,21,8,73.39
2024-11-12,M100,34,9,7,2,60.42
2024-11-12,M101,366,72,45,25,42.6
2024-11-12,M102,602,82,32,30,37.49
2024-11-12,M103,303,120,84,23,26.9
2024-11-12,M104,718,146,72,27,33.07
2024-11-12,M105,351,81,53,20,42.09
2024-11-12,M106,295,100,23,28,22.98
2024-11-12,M107,1013,110,76,37,63.13
2024-11-12,M108,379,76,45,20,31.75
2024-11-12,M109,291,83,32,13,28.11
2024-11-12,M110,58,9,5,3,35.25
2024-11-12,M111,46,14,3,2,22.28
2024-11-12,M112,611,217,49,21,53.93
2024-11-12,M113,90,14,6,3,39.4
2024-11-12,M114,510,184,50,18,35.85
2024-11-12,M115,230,61,40,12,22.47
2024-11-12,M116,130,39,7,8,46.38
2024-11-12,M117,118,42,9,9,67.06
2024-11-12,M118,156,25,10,15,41.78
2024-11-12,M119,411,82,28,24,59.64
2024-11-13,M100,12,2,1,1,64.58
2024-11-13,M101,195,45,14,8,79.64
2024-11-13,M102,859,99,77,30,54.56
2024-11-13,M103,586,75,46,28,42.2
2024-11-13,M104,557,63,18,21,43.3
2024-11-13,M105,819,238,56,36,41.06
2024-11-13,M106,534,194,59,26,53.22
2024-11-13,M107,736,121,50,28,32.68
2024-11-13,M108,482,151,109,17,57.84
2024-11-13,M109,252,28,22,20,29.82
2024-11-13,M110,499,157,114,20,59.66
2024-11-13,M111,752,186,50,39,28.2
2024-11-13,M112,452,142,64,39,43.19
2024-11-13,M113,379,144,89,17,42.56
2024-11-13,M114,427,133,74,19,30.17
2024-11-13,M115,204,55,27,18,75.3
2024-11-13,M116,124,16,7,11,34.87
2024-11-13,M117,644,210,116,22,53.89
2024-11-13,M118,754,194,150,39,20.94
2024-11-13,M119,227,87,44,14,27.19
2024-11-14,M100,497,182,80,35,57.72
2024-11-14,M101,234,55,26,18,51.72
2024-11-14,M102,109,30,16,7,28.46
2024-11-14,M103,153,26,18,9,40.24
2024-11-14,M104,224,37,24,8,65.75
2024-11-14,M105,272,99,69,21,71.26
2024-11-14,M106,148,36,12,13,51.81
2024-11-14,M107,480,58,32,27,31.69
2024-11-14,M108,823,207,69,38,73.37
2024-11-14,M109,437,100,71,16,23.18
2024-11-14,M110,467,180,73,18,21.11
2024-11-14,M111,577,167,114,20,48.49
2024-11-14,M112,811,232,82,40,61.76
2024-11-14,M113,24,3,2,2,21.04
2024-11-14,M114,236,85,23,23,54.72
2024-11-14,M115,88,27,16,8,78.7
2024-11-14,M116,600,138,71,30,76.17
2024-11-14,M117,372,40,21,23,55.47
2024-11-14,M118,379,150,69,26,34.83
2024-11-14,M119,452,156,91,22,32.44
2024-11-15,M100,592,121,38,28,66.3
2024-11-15,M101,302,77,41,14,49.72
2024-11-15,M102,551,135,103,24,74.88
2024-11-15,M103,489,89,53,17,42.63
2024-11-15,M104,359,64,22,15,62.96
2024-11-15,M105,573,99,35,35,76.87
2024-11-15,M106,390,135,32,14,31.44
2024-11-15,M107,350,108,26,27,39.59
2024-11-15,M108,193,67,33,9,60.99
2024-11-15,M109,255,58,15,20,61.11
2024-11-15,M110,327,56,12,17,73.57
2024-11-15,M111,171,50,30,7,71.36
2024-11-15,M112,443,173,90,29,43.08
2024-11-15,M113,347,116,78,26,22.0
2024-11-15,M114,391,142,108,21,25.2
2024-11-15,M115,232,83,66,18,20.45
2024-11-15,M116,274,61,23,10,71.94
2024-11-15,M117,758,266,114,32,46.49
2024-11-15,M118,520,170,65,30,52.05
2024-11-15,M119,234,50,12,20,51.53
2024-11-16,M100,167,28,14,10,24.5
2024-11-16,M101,416,151,116,24,48.89
2024-11-16,M102,482,159,126,36,53.69
2024-11-16,M103,683,99,23,26,26.52
2024-11-16,M104,366,95,43,22,75.51
2024-11-16,M105,133,14,9,9,32.3
2024-11-16,M106,386,106,82,15,73.15
2024-11-16,M107,148,36,16,9,27.26
2024-11-16,M108,152,37,20,7,72.25
2024-11-16,M109,24,5,1,1,59.11
2024-11-16,M110,332,98,53,13,39.61
2024-11-16,M111,470,150,81,29,33.88
2024-11-16,M112,84,8,5,8,72.09
2024-11-16,M113,26,6,2,1,52.93
2024-11-16,M114,356,50,19,31,52.82
2024-11-16,M115,397,99,51,21,64.15
2024-11-16,M116,347,47,21,12,42.41
2024-11-16,M117,361,37,23,14,51.77
2024-11-16,M118,132,29,7,12,50.5
2024-11-16,M119,995,118,39,36,36.88
2024-11-17,M100,365,139,50,16,53.34
2024-11-17,M101,133,40,10,9,48.04
2024-11-17,M102,324,120,72,19,22.04
2024-11-17,M103,938,327,120,38,65.85
2024-11-17,M104,221,47,11,11,35.71
2024-11-17,M105,139,18,11,9,25.12
2024-11-17,M106,471,81,64,24,29.1
2024-11-17,M107,476,180,131,27,79.74
2024-11-17,M108,662,152,30,35,59.0
2024-11-17,M109,70,27,21,7,67.23
2024-11-17,M110,555,125,97,32,26.72
2024-11-17,M111,90,21,8,7,49.4
2024-11-17,M112,300,104,43,17,63.52
2024-11-17,M113,552,198,127,35,78.43
2024-11-17,M114,858,134,52,29,72.67
2024-11-17,M115,286,88,58,10,27.89
2024-11-17,M116,139,23,14,5,49.24
2024-11-17,M117,1102,395,105,39,53.5
2024-11-17,M118,406,84,29,22,59.55
2024-11-17,M119,539,146,93,35,52.1
2024-11-18,M100,364,58,16,33,32.01
2024-11-18,M101,409,48,22,16,23.08
2024-11-18,M102,80,15,11,5,38.65
2024-11-18,M103,176,63,42,6,65.55
2024-11-18,M104,805,183,37,34,29.27
2024-11-18,M105,412,80,54,16,79.65
2024-11-18,M106,753,115,75,27,74.8
2024-11-18,M107,137,29,21,5,50.53
2024-11-18,M108,323,75,59,32,21.82
2024-11-18,M109,450,67,39,15,48.85
2024-11-18,M110,89,13,10,7,50.64
2024-11-18,M111,294,85,56,17,58.02
2024-11-18,M112,518,189,79,21,74.34
2024-11-18,M113,265,54,13,12,66.63
2024-11-18,M114,478,94,68,32,46.88
2024-11-18,M115,424,66,30,16,45.54
2024-11-18,M116,209,51,28,12,39.0
2024-11-18,M117,405,115,89,19,63.75
2024-11-18,M118,374,136,49,25,22.56
2024-11-18,M119,295,109,59,21,68.85
2024-11-19,M100,462,71,19,25,40.44
2024-11-19,M101,15,2,0,1,69.06
2024-11-19,M102,389,101,55,19,21.76
2024-11-19,M103,56,13,8,2,49.47
2024-11-19,M104,426,112,31,34,70.93
2024-11-19,M105,954,95,35,38,37.69
2024-11-19,M106,407,153,50,30,22.23
2024-11-19,M107,486,155,47,28,37.1
2024-11-19,M108,478,125,89,25,39.78
2024-11-19,M109,73,13,9,5,52.67
2024-11-19,M110,859,302,239,29,24.21
2024-11-19,M111,357,63,20,12,67.87
2024-11-19,M112,375,89,18,14,62.21
2024-11-19,M113,598,107,63,21,58.44
2024-11-19,M114,300,60,38,12,53.44
2024-11-19,M115,508,62,39,21,41.58
2024-11-19,M116,472,121,33,23,61.88
2024-11-19,M117,527,108,74,27,44.28
2024-11-19,M118,599,231,109,35,48.54
2024-11-19,M119,770,183,135,39,25.14
2024-11-20,M100,680,197,73,24,41.21
2024-11-20,M101,197,49,23,11,48.9
2024-11-20,M102,206,76,48,8,41.73
2024-11-20,M103,411,129,103,27,36.59
2024-11-20,M104,727,201,69,38,44.84
2024-11-20,M105,928,354,248,38,31.51
2024-11-20,M106,309,69,47,16,72.57
2024-11-20,M107,142,26,17,10,22.25
2024-11-20,M108,533,121,58,40,39.46
2024-11-20,M109,166,38,19,12,49.79
2024-11-20,M110,57,9,1,5,79.17
2024-11-20,M111,929,180,115,40,39.97
2024-11-20,M112,961,380,215,36,74.78
2024-11-20,M113,343,131,39,14,63.4
2024-11-20,M114,589,170,126,35,44.66
2024-11-20,M115,535,203,77,37,20.15
2024-11-20,M116,323,97,71,11,63.57
2024-11-20,M117,127,31,12,12,49.45
2024-11-20,M118,143,54,20,12,46.22
2024-11-20,M119,471,49,25,19,63.87
2024-11-21,M100,161,36,10,8,20.91
2024-11-21,M101,703,268,79,28,56.88
2024-11-21,M102,927,328,65,32,72.0
2024-11-21,M103,26,5,2,1,60.71
2024-11-21,M104,580,90,57,34,38.24
2024-11-21,M105,520,172,135,35,42.03
2024-11-21,M106,348,57,33,20,74.11
2024-11-21,M107,24,8,3,2,46.9
2024-11-21,M108,703,151,90,33,38.08
2024-11-21,M109,727,126,44,34,53.31
2024-11-21,M110,215,84,58,21,64.89
2024-11-21,M111,251,68,38,25,23.56
2024-11-21,M112,605,140,89,26,32.61
2024-11-21,M113,1124,432,231,39,26.95
2024-11-21,M114,347,34,6,14,64.78
2024-11-21,M115,177,69,20,8,44.48
2024-11-21,M116,348,118,66,28,31.62
2024-11-21,M117,170,45,21,13,44.35
2024-11-21,M118,138,23,8,5,37.51
2024-11-21,M119,783,174,110,40,47.78
2024-11-22,M100,231,34,22,8,25.08
2024-11-22,M101,548,112,71,33,72.01
2024-11-22,M102,195,40,22,8,39.94
2024-11-22,M103,770,144,78,40,67.12
2024-11-22,M104,663,208,65,27,36.1
2024-11-22,M105,584,164,34,40,42.36
2024-11-22,M106,581,192,107,34,29.44
2024-11-22,M107,974,255,201,33,77.16
2024-11-22,M108,962,300,156,36,63.56
2024-11-22,M109,839,263,81,28,50.83
2024-11-22,M110,303,70,47,11,53.36
2024-11-22,M111,193,25,14,12,58.37
2024-11-22,M112,547,161,60,35,76.26
2024-11-22,M113,715,137,69,26,26.32
2024-11-22,M114,315,126,74,11,27.26
2024-11-22,M115,264,56,39,12,56.75
2024-11-22,M116,508,90,59,34,64.54
2024-11-22,M117,29,5,1,1,56.04
2024-11-22,M118,286,65,31,11,32.93
2024-11-22,M119,441,85,22,37,67.46
2024-11-23,M100,541,136,69,26,69.88
2024-11-23,M101,265,104,23,11,75.18
2024-11-23,M102,403,63,33,16,44.06
2024-11-23,M103,930,341,101,36,76.31
2024-11-23,M104,279,75,56,25,32.58
2024-11-23,M105,739,162,89,31,71.81
2024-11-23,M106,532,166,122,33,24.42
2024-11-23,M107,1047,293,85,35,77.89
2024-11-23,M108,353,71,20,30,34.17
2024-11-23,M109,857,318,186,36,77.26
2024-11-23,M110,61,17,12,3,59.39
2024-11-23,M111,989,201,135,33,27.72
2024-11-23,M112,217,55,35,15,48.77
2024-11-23,M113,829,102,57,35,45.3
2024-11-23,M114,390,81,44,23,54.96
2024-11-23,M115,511,84,17,39,70.25
2024-11-23,M116,366,78,31,21,60.2
2024-11-23,M117,477,184,126,31,57.47
2024-11-23,M118,74,15,7,3,32.2
2024-11-23,M119,713,259,186,24,28.29
2024-11-24,M100,511,165,84,21,54.29
2024-11-24,M101,241,54,34,18,43.21
2024-11-24,M102,159,49,25,9,45.59
2024-11-24,M103,788,232,146,27,56.15
2024-11-24,M104,338,99,68,33,48.74
2024-11-24,M105,704,129,97,27,74.77
2024-11-24,M106,312,46,26,16,61.56
2024-11-24,M107,395,113,26,23,64.75
2024-11-24,M108,59,14,11,2,23.18
2024-11-24,M109,394,140,65,25,35.62
2024-11-24,M110,545,101,49,26,23.2
2024-11-24,M111,145,37,16,11,36.36
2024-11-24,M112,108,40,25,7,44.72
2024-11-24,M113,171,55,32,14,35.15
2024-11-24,M114,1044,187,107,38,48.52
2024-11-24,M115,238,81,36,21,78.81
2024-11-24,M116,531,209,56,28,75.89
2024-11-24,M117,395,141,28,20,34.35
2024-11-24,M118,949,180,107,39,76.44
2024-11-24,M119,341,63,32,31,44.83
2024-11-25,M100,397,125,27,28,53.59
2024-11-25,M101,671,203,103,29,48.82
2024-11-25,M102,320,124,84,32,41.49
2024-11-25,M103,234,47,27,18,59.24
2024-11-25,M104,959,205,148,32,68.16
2024-11-25,M105,1042,192,79,40,43.62
2024-11-25,M106,411,148,107,18,75.82
2024-11-25,M107,879,242,148,39,68.87
2024-11-25,M108,364,133,87,27,66.66
2024-11-25,M109,368,102,45,30,30.88
2024-11-25,M110,348,127,81,14,64.09
2024-11-25,M111,890,299,76,35,44.23
2024-11-25,M112,309,58,46,19,43.54
2024-11-25,M113,443,74,29,17,20.62
2024-11-25,M114,462,82,63,26,67.96
2024-11-25,M115,462,123,90,33,45.28
2024-11-25,M116,116,27,17,11,43.79
2024-11-25,M117,543,199,101,26,47.15
2024-11-25,M118,580,115,73,26,37.82
2024-11-25,M119,644,129,97,39,58.99
2024-11-26,M100,644,90,26,35,26.54
2024-11-26,M101,408,88,27,17,22.9
2024-11-26,M102,426,50,37,15,24.58
2024-11-26,M103,530,188,115,35,34.97
2024-11-26,M104,46,18,11,3,29.81
2024-11-26,M105,359,38,28,35,55.35
2024-11-26,M106,409,85,32,39,71.51
2024-11-26,M107,152,16,7,7,57.98
2024-11-26,M108,364,103,47,16,57.14
2024-11-26,M109,330,37,9,29,56.07
2024-11-26,M110,16,2,0,1,67.14
2024-11-26,M111,391,56,30,23,20.87
2024-11-26,M112,139,20,9,7,58.24
2024-11-26,M113,307,95,63,14,36.01
2024-11-26,M114,264,85,44,19,51.04
2024-11-26,M115,465,90,48,37,46.94
2024-11-26,M116,562,202,135,19,71.0
2024-11-26,M117,70,14,5,4,69.74
2024-11-26,M118,47,17,12,2,38.64
2024-11-26,M119,149,15,4,11,53.08
2024-11-27,M100,46,16,8,3,46.86
2024-11-27,M101,333,43,21,14,72.13
2024-11-27,M102,124,48,35,8,69.88
2024-11-27,M103,556,148,35,19,63.88
2024-11-27,M104,678,83,16,39,32.83
2024-11-27,M105,857,242,64,31,58.18
2024-11-27,M106,778,304,122,28,60.1
2024-11-27,M107,566,160,79,24,69.58
2024-11-27,M108,43,8,6,3,79.95
2024-11-27,M109,184,62,35,9,36.89
2024-11-27,M110,612,77,23,23,69.09
2024-11-27,M111,373,65,47,31,36.83
2024-11-27,M112,701,186,123,28,30.41
2024-11-27,M113,186,37,28,12,23.11
2024-11-27,M114,264,91,57,11,30.37
2024-11-27,M115,451,74,33,19,60.78
2024-11-27,M116,661,120,67,32,72.59
2024-11-27,M117,577,124,47,25,40.57
2024-11-27,M118,576,167,49,21,69.76
2024-11-27,M119,935,309,226,39,20.14
2024-11-28,M100,200,25,12,7,66.93
2024-11-28,M101,469,118,81,21,67.71
2024-11-28,M102,168,20,7,6,64.34
2024-11-28,M103,361,135,32,23,47.79
2024-11-28,M104,669,224,66,39,50.18
2024-11-28,M105,322,34,17,16,61.93
2024-11-28,M106,257,42,29,12,35.63
2024-11-28,M107,664,237,127,31,66.13
2024-11-28,M108,727,254,139,30,24.68
2024-11-28,M109,210,72,53,18,21.39
2024-11-28,M110,380,51,13,16,57.45
2024-11-28,M111,610,150,105,21,47.26
2024-11-28,M112,283,84,25,12,39.69
2024-11-28,M113,312,31,13,11,27.13
2024-11-28,M114,483,117,71,21,38.56
2024-11-28,M115,940,222,113,33,73.52
2024-11-28,M116,1176,182,106,40,20.99
2024-11-28,M117,81,16,3,4,23.67
2024-11-28,M118,61,12,3,4,54.5
2024-11-28,M119,179,20,11,6,53.61
2024-11-29,M100,324,33,16,20,61.07
2024-11-29,M101,537,59,13,24,34.39
2024-11-29,M102,169,56,24,10,76.74
2024-11-29,M103,977,178,84,34,28.53
2024-11-29,M104,638,237,140,30,66.14
2024-11-29,M105,388,128,69,20,76.36
2024-11-29,M106,365,140,46,17,73.29
2024-11-29,M107,49,19,8,3,43.07
2024-11-29,M108,683,255,164,33,52.78
2024-11-29,M109,242,53,25,13,56.14
2024-11-29,M110,566,109,30,27,21.77
2024-11-29,M111,309,40,25,13,50.28
2024-11-29,M112,751,270,167,39,52.82
2024-11-29,M113,63,11,8,3,72.84
2024-11-29,M114,365,122,96,35,40.41
2024-11-29,M115,322,124,89,23,34.53
2024-11-29,M116,766,208,66,31,20.73
2024-11-29,M117,432,153,76,36,57.87
2024-11-29,M118,125,45,18,5,44.25
2024-11-29,M119,308,87,65,29,37.54
2024-11-30,M100,354,55,31,14,60.73
2024-11-30,M101,696,232,165,31,20.21
2024-11-30,M102,544,94,46,33,25.96
2024-11-30,M103,827,288,220,28,50.45
2024-11-30,M104,362,102,48,18,69.35
2024-11-30,M105,364,137,101,31,53.13
2024-11-30,M106,118,19,3,11,49.14
2024-11-30,M107,134,21,4,5,35.12
2024-11-30,M108,308,89,35,26,32.49
2024-11-30,M109,391,119,74,37,69.55
2024-11-30,M110,825,146,90,28,79.74
2024-11-30,M111,32,12,4,2,22.49
2024-11-30,M112,655,226,110,35,69.48
2024-11-30,M113,585,61,42,31,34.13
2024-11-30,M114,201,56,41,15,24.84
2024-11-30,M115,129,51,33,6,60.36
2024-11-30,M116,463,63,23,34,23.48
2024-11-30,M117,290,79,46,19,74.59
2024-11-30,M118,955,131,76,33,57.1
2024-11-30,M119,1045,233,78,40,73.59
2024-12-01,M100,374,118,73,29,44.91
2024-12-01,M101,455,115,84,24,23.98
2024-12-01,M102,399,101,64,37,54.39
2024-12-01,M103,694,115,79,34,40.5
2024-12-01,M104,213,38,29,12,62.43
2024-12-01,M105,936,219,70,38,77.22
2024-12-01,M106,1170,215,45,39,59.09
2024-12-01,M107,417,135,76,34,24.8
2024-12-01,M108,927,205,63,39,25.43
2024-12-01,M109,15,5,1,1,23.56
2024-12-01,M110,452,120,32,20,68.44
2024-12-01,M111,168,40,30,7,61.74
2024-12-01,M112,535,62,47,32,42.67
2024-12-01,M113,643,101,55,34,71.44
2024-12-01,M114,260,38,19,14,49.44
2024-12-01,M115,547,87,36,33,42.92
2024-12-01,M116,608,131,86,35,26.94
2024-12-01,M117,354,41,20,16,23.68
2024-12-01,M118,815,326,229,35,34.21
2024-12-01,M119,452,180,104,22,73.13
2024-12-02,M100,30,4,2,2,27.33
2024-12-02,M101,140,16,3,11,47.55
2024-12-02,M102,992,112,86,37,59.64
2024-12-02,M103,220,27,8,10,59.32
2024-12-02,M104,747,89,64,28,40.69
2024-12-02,M105,440,113,81,24,58.26
2024-12-02,M106,557,164,126,21,39.86
2024-12-02,M107,60,17,10,2,65.38
2024-12-02,M108,480,53,24,25,68.33
2024-12-02,M109,490,151,110,26,47.67
2024-12-02,M110,161,56,28,8,66.09
2024-12-02,M111,997,141,30,38,69.1
2024-12-02,M112,982,209,136,35,69.48
2024-12-02,M113,447,116,92,20,62.97
2024-12-02,M114,415,81,26,21,33.03
2024-12-02,M115,324,100,20,28,37.34
2024-12-02,M116,559,104,53,34,72.62
2024-12-02,M117,76,15,12,7,69.07
2024-12-02,M118,41,4,3,3,70.92
2024-12-02,M119,90,9,2,9,43.56
2024-12-03,M100,779,166,76,30,35.71
2024-12-03,M101,397,64,51,22,46.05
2024-12-03,M102,398,140,39,25,76.91
2024-12-03,M103,505,185,54,29,40.49
2024-12-03,M104,283,88,69,23,28.46
2024-12-03,M105,467,59,23,26,70.56
2024-12-03,M106,408,104,40,23,25.38
2024-12-03,M107,15,4,1,1,61.11
2024-12-03,M108,309,99,68,28,74.41
2024-12-03,M109,322,102,79,19,78.4
2024-12-03,M110,164,56,11,6,52.12
2024-12-03,M111,603,191,129,25,45.75
2024-12-03,M112,1081,148,42,37,29.98
2024-12-03,M113,174,49,9,8,38.16
2024-12-03,M114,278,34,18,16,78.89
2024-12-03,M115,73,21,11,3,27.61
2024-12-03,M116,211,38,21,16,26.42
2024-12-03,M117,714,203,53,30,20.05
2024-12-03,M118,933,141,112,39,72.32
2024-12-03,M119,695,178,64,27,74.77
2024-12-04,M100,225,32,16,16,29.13
2024-12-04,M101,113,41,14,6,69.69
2024-12-04,M102,107,17,4,5,20.75
2024-12-04,M103,71,19,11,7,44.62
2024-12-04,M104,361,71,40,14,79.53
2024-12-04,M105,357,47,18,20,48.36
2024-12-04,M106,360,80,54,24,70.39
2024-12-04,M107,797,219,128,36,31.49
2024-12-04,M108,797,153,53,32,40.57
2024-12-04,M109,181,47,23,10,75.52
2024-12-04,M110,831,232,171,28,63.05
2024-12-04,M111,126,48,20,7,25.31
2024-12-04,M112,500,148,33,18,33.47
2024-12-04,M113,544,117,84,38,64.38
2024-12-04,M114,155,21,8,14,60.58
2024-12-04,M115,387,150,108,37,41.18
2024-12-04,M116,323,118,79,26,67.76
2024-12-04,M117,468,135,39,39,57.26
2024-12-04,M118,217,49,13,12,33.42
2024-12-04,M119,513,129,87,18,74.65
2024-12-05,M100,257,68,50,18,45.11
2024-12-05,M101,206,43,28,16,77.87
2024-12-05,M102,652,240,106,30,33.81
2024-12-05,M103,817,279,129,30,25.5
2024-12-05,M104,408,158,118,28,68.98
2024-12-05,M105,74,20,6,7,52.85
2024-12-05,M106,78,23,5,3,39.25
2024-12-05,M107,1092,318,164,38,23.21
2024-12-05,M108,74,7,5,5,52.11
2024-12-05,M109,719,92,58,36,51.32
